"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"663";"Unmatched luxury";"We just returned from Bvlgari. The main pool was outstanding. A must-visit in Bali.";"4";"July 2026";"we just returned from bvlgari the main pool was outstanding a must visit in bali";"1,55";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"4"
"664";"Best resort in Bali";"We just returned from Bvlgari. Our private villa was top notch. Truly an authentic experience.";"5";"July 2024";"we just returned from bvlgari our private villa was top notch truly an authentic experience";"0,50";"2";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"2"
"665";"Bad service";"Beautiful location, however the room maintenance was disappointing. Would not recommend.";"2";"March 2026";"beautiful location however the room maintenance was disappointing would not recommend";"0,25";"3";"Positive";"0";"0";"0";"0";"1";"1";"0";"2";"1";"2"
"666";"Perfect getaway";"Our family stayed here. The spa treatment was top notch. Will definitely return.";"5";"December 2026";"our family stayed here the spa treatment was top notch will definitely return";"0,15";"2";"Positive";"0";"2";"0";"0";"1";"0";"1";"2";"0";"2"
"667";"A 5-star dream";"Our family stayed here. Butler service was absolutely breathtaking! A must-visit in Bali.";"4";"August 2026";"our family stayed here butler service was absolutely breathtaking a must visit in bali";"1,30";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"668";"Beautiful but overrated";"Our family stayed here. Breakfast spread was good, but the wifi connection was a bit slow.";"3";"June 2024";"our family stayed here breakfast spread was good but the wifi connection was a bit slow";"1,10";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"669";"Perfect getaway";"What a beautiful property! Our private villa was top notch. Best trip ever.";"5";"June 2024";"what a beautiful property our private villa was top notch best trip ever";"1,25";"8";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"670";"Not a 5-star experience";"A mixed experience. the wifi connection needed improvement. They need to fix this.";"1";"October 2024";"a mixed experience the wifi connection needed improvement they need to fix this";"0,75";"2";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"671";"Perfect getaway";"We just returned from Bvlgari. The main pool was a dream come true. Will definitely return.";"5";"August 2025";"we just returned from bvlgari the main pool was a dream come true will definitely return";"1,15";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"672";"Beautiful paradise";"Our family stayed here. The cliffside elevator was absolutely breathtaking! Highly recommended!";"5";"March 2025";"our family stayed here the cliffside elevator was absolutely breathtaking highly recommended";"1,00";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"673";"A let down";"A mixed experience. the staff coordination was sub-par. Ruined the vibe.";"2";"September 2026";"a mixed experience the staff coordination was sub par ruined the vibe";"-0,35";"-2";"Negative";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"674";"Heaven on earth";"Absolutely stunning resort. Butler service was top notch. Can't wait to come back.";"4";"June 2025";"absolutely stunning resort butler service was top notch can t wait to come back";"0,90";"6";"Positive";"0";"2";"0";"0";"0";"0";"0";"2";"1";"2"
"675";"Heaven on earth";"Absolutely stunning resort. Our private villa exceeded our expectations. Can't wait to come back.";"5";"April 2026";"absolutely stunning resort our private villa exceeded our expectations can t wait to come back";"0,90";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"676";"Beautiful but overrated";"What a beautiful property! The resort architecture was good, but the buggy service was a bit slow.";"3";"April 2024";"what a beautiful property the resort architecture was good but the buggy service was a bit slow";"1,25";"6";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"677";"Beautiful but overrated";"My partner and I visited Bali. Balinese hospitality was good, but the food quality was a bit slow.";"3";"June 2025";"my partner and i visited bali balinese hospitality was good but the food quality was a bit slow";"2,70";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"4"
"678";"Perfect getaway";"We just returned from Bvlgari. The ocean view was impeccable. Truly an authentic experience.";"5";"August 2026";"we just returned from bvlgari the ocean view was impeccable truly an authentic experience";"1,00";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"2"
"679";"Heaven on earth";"We just returned from Bvlgari. The resort architecture was incredible 😍! Truly an authentic experience.";"4";"April 2024";"we just returned from bvlgari the resort architecture was incredible truly an authentic experience";"1,00";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"1"
"680";"Beautiful paradise";"What a beautiful property! Our private villa was simply magical. Will definitely return.";"5";"June 2024";"what a beautiful property our private villa was simply magical will definitely return";"1,50";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"0";"0";"2"
"681";"Incredible experience";"What a beautiful property! The spa treatment was perfect. Can't wait to come back.";"4";"September 2026";"what a beautiful property the spa treatment was perfect can t wait to come back";"1,40";"6";"Positive";"0";"3";"0";"0";"3";"0";"1";"2";"1";"3"
"682";"Best resort in Bali";"We just returned from Bvlgari. The spa treatment was stunning. Will definitely return.";"5";"November 2024";"we just returned from bvlgari the spa treatment was stunning will definitely return";"0,90";"4";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"683";"A 5-star dream";"Absolutely stunning resort. The main pool was a dream come true. Will definitely return.";"5";"August 2025";"absolutely stunning resort the main pool was a dream come true will definitely return";"1,90";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"684";"Beautiful paradise";"Our family stayed here. The spa treatment was incredible 😍! Worth every penny.";"5";"May 2026";"our family stayed here the spa treatment was incredible worth every penny";"1,40";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"685";"Perfect getaway";"We just returned from Bvlgari. Balinese hospitality was top notch. Can't wait to come back.";"5";"August 2026";"we just returned from bvlgari balinese hospitality was top notch can t wait to come back";"0,75";"2";"Positive";"0";"2";"0";"0";"0";"0";"0";"1";"1";"2"
"686";"Best resort in Bali";"What a beautiful property! The ocean view was a dream come true. A must-visit in Bali.";"4";"December 2025";"what a beautiful property the ocean view was a dream come true a must visit in bali";"1,90";"6";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"687";"Perfect getaway";"Our family stayed here. The main pool was a dream come true. Worth every penny.";"5";"September 2025";"our family stayed here the main pool was a dream come true worth every penny";"1,90";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"688";"A 5-star dream";"Absolutely stunning resort. Butler service exceeded our expectations. Worth every penny.";"5";"July 2025";"absolutely stunning resort butler service exceeded our expectations worth every penny";"2,30";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"689";"Breathtaking views";"What a beautiful property! Our private villa was simply magical. We felt like royalty.";"5";"August 2024";"what a beautiful property our private villa was simply magical we felt like royalty";"2,60";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"0";"0";"3"
"690";"Amazing stay";"We just returned from Bvlgari. Breakfast spread was stunning. Highly recommended!";"4";"May 2024";"we just returned from bvlgari breakfast spread was stunning highly recommended";"1,85";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"691";"Best resort in Bali";"Absolutely stunning resort. The Italian restaurant was a dream come true. Best trip ever.";"5";"September 2025";"absolutely stunning resort the italian restaurant was a dream come true best trip ever";"2,00";"10";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"692";"Amazing stay";"We just returned from Bvlgari. The resort architecture was impeccable. Can't wait to come back.";"5";"June 2026";"we just returned from bvlgari the resort architecture was impeccable can t wait to come back";"0,25";"0";"Positive";"0";"1";"0";"0";"0";"0";"0";"2";"1";"1"
"693";"A let down";"Beautiful location, however the check-in process was slightly confusing. Ruined the vibe.";"1";"January 2025";"beautiful location however the check in process was slightly confusing ruined the vibe";"-0,50";"-1";"Negative";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1"
"694";"Breathtaking views";"What a beautiful property! The spa treatment was simply magical. We felt like royalty.";"5";"January 2026";"what a beautiful property the spa treatment was simply magical we felt like royalty";"2,75";"5";"Positive";"0";"2";"0";"0";"3";"0";"2";"1";"0";"4"
"695";"Incredible experience";"Our family stayed here. The cliffside elevator was absolutely breathtaking! Truly an authentic experience.";"4";"August 2025";"our family stayed here the cliffside elevator was absolutely breathtaking truly an authentic experience";"1,00";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"696";"Exceptional service";"What a beautiful property! The ocean view was stunning. Best trip ever.";"5";"March 2024";"what a beautiful property the ocean view was stunning best trip ever";"2,00";"10";"Positive";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"697";"Disappointing";"The resort looks nice but the beach access was a bit slow. Not worth the price.";"2";"January 2026";"the resort looks nice but the beach access was a bit slow not worth the price";"1,00";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"698";"Amazing stay";"My partner and I visited Bali. Butler service was simply magical. Best trip ever.";"4";"September 2025";"my partner and i visited bali butler service was simply magical best trip ever";"2,45";"3";"Positive";"0";"1";"0";"0";"1";"0";"2";"1";"0";"3"
"699";"Beautiful paradise";"Absolutely stunning resort. The main pool was absolutely breathtaking! A must-visit in Bali.";"5";"May 2025";"absolutely stunning resort the main pool was absolutely breathtaking a must visit in bali";"2,05";"9";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"700";"Overrated";"Not quite what we hoped. the dining prices was sub-par. Ruined the vibe.";"2";"April 2025";"not quite what we hoped the dining prices was sub par ruined the vibe";"-0,75";"-2";"Negative";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"701";"A 5-star dream";"Absolutely stunning resort. Our private villa was stunning. We felt like royalty.";"5";"January 2024";"absolutely stunning resort our private villa was stunning we felt like royalty";"1,85";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"702";"Amazing stay";"Absolutely stunning resort. Balinese hospitality was incredible 😍! A must-visit in Bali.";"5";"July 2025";"absolutely stunning resort balinese hospitality was incredible a must visit in bali";"2,65";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"703";"A let down";"A mixed experience. the wifi connection was quite expensive. Not worth the price.";"2";"August 2024";"a mixed experience the wifi connection was quite expensive not worth the price";"0,50";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"704";"Beautiful paradise";"My partner and I visited Bali. The ocean view was absolutely breathtaking! Will definitely return.";"4";"July 2025";"my partner and i visited bali the ocean view was absolutely breathtaking will definitely return";"1,30";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"705";"Best resort in Bali";"What a beautiful property! The main pool was incredible 😍! Worth every penny.";"5";"January 2024";"what a beautiful property the main pool was incredible worth every penny";"2,40";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4"
"706";"Incredible experience";"My partner and I visited Bali. The cliffside elevator was top notch. Truly an authentic experience.";"5";"March 2024";"my partner and i visited bali the cliffside elevator was top notch truly an authentic experience";"1,30";"2";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"3"
"707";"Breathtaking views";"Our family stayed here. The main pool was stunning. Highly recommended!";"5";"February 2024";"our family stayed here the main pool was stunning highly recommended";"1,65";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"708";"Too expensive";"Beautiful location, however the wifi connection was quite expensive. Not worth the price.";"1";"April 2026";"beautiful location however the wifi connection was quite expensive not worth the price";"1,25";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"709";"Incredible experience";"Absolutely stunning resort. Our private villa was simply magical. Worth every penny.";"5";"January 2026";"absolutely stunning resort our private villa was simply magical worth every penny";"2,25";"6";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"2"
"710";"Amazing stay";"Absolutely stunning resort. The Italian restaurant was absolutely breathtaking! Truly an authentic experience.";"5";"October 2025";"absolutely stunning resort the italian restaurant was absolutely breathtaking truly an authentic experience";"1,75";"9";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
